core_pct,fire_config,retrieve_config,cooldown,lookback,total_return_pct,annual_return_pct,sharpe_excess,sortino_excess,max_dd_pct,n_trades,n_fire,n_retrieve,final_value
0.60,A1_aggressive,R3_conservative,5,90,10.2181,2.6199,0.190132,0.243542,-28.9619,50,13,24,1102180.56
0.70,A4_xconservative,R5_narrow,7,90,10.1493,2.6029,0.189102,0.241994,-26.6136,39,7,19,1101493.19
0.70,A5_narrow,R3_conservative,5,60,10.4814,2.6851,0.187915,0.234761,-27.1508,60,23,22,1104814.26
0.60,A1_aggressive,R3_conservative,7,90,10.0960,2.5897,0.187849,0.240347,-28.9619,45,12,21,1100960.12
0.60,A5_narrow,R4_xconservative,5,60,10.4157,2.6688,0.187816,0.234221,-26.4560,60,23,22,1104157.38
0.60,A3_conservative,R3_conservative,5,90,9.8256,2.5227,0.187753,0.241210,-25.8509,49,11,24,1098255.95
0.70,A1_aggressive,R1_aggressive,7,90,10.1847,2.6117,0.186833,0.238728,-28.9619,46,12,22,1101846.95
0.70,A5_narrow,R3_conservative,7,60,10.3730,2.6583,0.186282,0.233428,-27.1424,56,21,21,1103729.71
0.60,A5_narrow,R3_conservative,7,90,9.9296,2.5485,0.185032,0.235718,-28.9619,44,10,21,1099295.61
0.60,A6_wide,R4_xconservative,5,90,9.9360,2.5501,0.184611,0.237045,-28.9619,47,15,21,1099359.92
0.60,A5_narrow,R4_xconservative,5,90,9.9000,2.5411,0.184222,0.236530,-28.9619,43,10,21,1098999.94
0.60,A4_xconservative,R4_xconservative,5,90,9.6452,2.4779,0.184110,0.237656,-25.8277,39,7,21,1096452.46
0.70,A5_narrow,R6_wide,7,90,9.9738,2.5594,0.183334,0.233045,-28.9619,48,10,25,1099738.37
0.50,A5_narrow,R4_xconservative,7,60,10.0118,2.5688,0.182383,0.226097,-24.9326,55,21,21,1100117.74
0.70,A6_wide,R4_xconservative,7,90,9.9740,2.5595,0.182382,0.233728,-29.3029,42,13,19,1099740.01
0.60,A4_xconservative,R1_aggressive,7,90,9.5027,2.4425,0.181875,0.233324,-25.8277,42,7,22,1095026.56
0.70,A6_wide,R2_standard,7,90,9.8136,2.5197,0.179787,0.229979,-29.3029,45,13,21,1098135.79
0.60,A3_conservative,R4_xconservative,7,90,9.3984,2.4165,0.179042,0.230348,-25.7433,42,11,19,1093984.01
0.70,A5_narrow,R5_narrow,7,90,9.7429,2.5021,0.179000,0.228139,-28.9619,42,10,19,1097428.81
0.70,A2_standard,R1_aggressive,7,60,9.9119,2.5441,0.178962,0.224128,-26.6647,57,21,23,1099119.34
0.70,A1_aggressive,R3_conservative,7,60,9.9371,2.5503,0.178960,0.224326,-28.0120,56,22,21,1099371.20
0.70,A1_aggressive,R6_wide,7,90,9.7350,2.5002,0.178959,0.228092,-28.9619,49,12,25,1097350.15
