core_pct,fire_config,retrieve_config,cooldown,lookback,total_return_pct,annual_return_pct,sharpe_excess,sortino_excess,max_dd_pct,n_trades,n_fire,n_retrieve,final_value
0.60,A2_standard,R3_conservative,7,90,17.3666,14.9849,0.732679,0.816488,-22.3340,10,2,6,1173665.60
0.60,A5_narrow,R3_conservative,7,90,17.3666,14.9849,0.732679,0.816488,-22.3340,10,2,6,1173665.60
0.60,A4_xconservative,R3_conservative,3,90,16.4193,14.1752,0.729896,0.810589,-20.5476,14,3,9,1164192.85
0.70,A4_xconservative,R2_standard,5,90,17.4376,15.0456,0.729675,0.809317,-21.2525,10,2,6,1174375.99
0.70,A6_wide,R2_standard,3,90,18.0486,15.5673,0.729431,0.812638,-22.6421,14,4,7,1180485.53
0.70,A1_aggressive,R1_aggressive,7,90,18.0202,15.5431,0.728365,0.810048,-22.6896,11,3,6,1180202.33
0.70,A1_aggressive,R6_wide,7,90,18.0202,15.5431,0.728365,0.810048,-22.6896,11,3,6,1180202.33
0.70,A2_standard,R2_standard,3,90,18.0034,15.5287,0.728341,0.811164,-22.6421,12,3,7,1180033.66
0.70,A5_narrow,R2_standard,3,90,18.0034,15.5287,0.728341,0.811164,-22.6421,12,3,7,1180033.66
0.60,A4_xconservative,R2_standard,7,90,16.3902,14.1504,0.727360,0.813413,-20.3768,9,2,5,1163902.35
0.70,A1_aggressive,R2_standard,3,90,17.9529,15.4856,0.726016,0.809231,-22.8139,13,3,7,1179528.65
0.70,A3_conservative,R2_standard,5,90,17.2798,14.9108,0.723837,0.803185,-21.3541,10,2,6,1172798.31
0.70,A2_standard,R1_aggressive,7,90,17.8498,15.3976,0.723582,0.803452,-22.5158,10,2,6,1178498.14
0.70,A2_standard,R6_wide,7,90,17.8498,15.3976,0.723582,0.803452,-22.5158,10,2,6,1178498.14
0.70,A5_narrow,R1_aggressive,7,90,17.8498,15.3976,0.723582,0.803452,-22.5158,10,2,6,1178498.14
0.70,A5_narrow,R6_wide,7,90,17.8498,15.3976,0.723582,0.803452,-22.5158,10,2,6,1178498.14
0.70,A1_aggressive,R1_aggressive,7,60,17.9494,15.4826,0.723229,0.797239,-23.7909,20,4,11,1179493.96
0.70,A6_wide,R1_aggressive,7,60,17.9494,15.4826,0.723229,0.797239,-23.7909,20,4,11,1179493.96
0.60,A1_aggressive,R5_narrow,7,60,17.2273,14.8659,0.722299,0.797069,-23.3821,18,4,10,1172273.13
0.60,A6_wide,R5_narrow,7,60,17.2273,14.8659,0.722299,0.797069,-23.3821,18,4,10,1172273.13
0.70,A1_aggressive,R2_standard,5,90,17.8508,15.3985,0.721967,0.802709,-22.7589,12,3,6,1178508.42
0.60,A4_xconservative,R5_narrow,7,90,16.1932,13.9818,0.721503,0.806588,-20.3768,9,2,5,1161931.74
0.60,A3_conservative,R4_xconservative,3,90,16.2273,14.0111,0.721501,0.808617,-20.7786,13,3,8,1162273.44
0.70,A4_xconservative,R3_conservative,5,90,17.1827,14.8278,0.721370,0.802720,-21.2525,12,2,8,1171826.74
0.70,A4_xconservative,R5_narrow,3,90,17.1692,14.8163,0.720688,0.801228,-21.1804,12,3,7,1171692.49
0.50,A4_xconservative,R4_xconservative,7,90,15.2110,13.1413,0.718820,0.800212,-19.6972,10,2,6,1152110.37
0.50,A4_xconservative,R4_xconservative,5,90,15.1559,13.0940,0.716822,0.795892,-20.0345,10,2,6,1151558.53
0.60,A3_conservative,R3_conservative,3,90,16.0730,13.8790,0.716169,0.795883,-20.7786,14,3,9,1160729.51
0.70,A5_narrow,R5_narrow,7,60,17.8975,15.4383,0.715794,0.792868,-24.2607,18,3,10,1178974.60
0.70,A3_conservative,R3_conservative,5,90,17.0252,14.6933,0.715529,0.796549,-21.3541,12,2,8,1170252.49
0.70,A6_wide,R2_standard,5,90,17.6285,15.2086,0.714952,0.793957,-22.6556,12,3,6,1176285.02
0.70,A1_aggressive,R3_conservative,5,90,17.5945,15.1796,0.713959,0.796507,-22.7589,14,3,8,1175945.41
0.70,A2_standard,R2_standard,5,90,17.5835,15.1702,0.713850,0.792474,-22.6556,10,2,6,1175834.76
0.70,A5_narrow,R2_standard,5,90,17.5835,15.1702,0.713850,0.792474,-22.6556,10,2,6,1175834.76
0.60,A3_conservative,R2_standard,7,90,16.0428,13.8532,0.713657,0.798698,-20.6092,9,2,5,1160427.52
0.70,A3_conservative,R5_narrow,7,60,17.2305,14.8686,0.713288,0.788950,-23.0000,18,3,10,1172304.92
0.70,A1_aggressive,R2_standard,7,60,17.6440,15.2219,0.712758,0.792371,-24.2473,18,4,10,1176440.06
0.70,A6_wide,R2_standard,7,60,17.6440,15.2219,0.712758,0.792371,-24.2473,18,4,10,1176440.06
0.70,A1_aggressive,R4_xconservative,7,60,17.7896,15.3462,0.712183,0.811559,-24.2473,17,4,8,1177895.90
0.70,A6_wide,R4_xconservative,7,60,17.7896,15.3462,0.712183,0.811559,-24.2473,17,4,8,1177895.90
0.70,A5_narrow,R1_aggressive,7,60,17.6756,15.2489,0.711264,0.785931,-23.9908,20,3,11,1176756.48
0.70,A3_conservative,R5_narrow,3,90,16.9075,14.5926,0.711096,0.790954,-21.3524,12,3,7,1169074.77
0.70,A4_xconservative,R5_narrow,7,60,17.1247,14.7782,0.711065,0.784315,-22.8307,18,3,10,1171246.65
0.60,A6_wide,R2_standard,7,90,16.8139,14.5126,0.711011,0.794928,-22.3340,11,3,5,1168139.15
0.50,A4_xconservative,R3_conservative,7,90,14.9998,12.9604,0.710538,0.789484,-19.6972,10,2,6,1149997.71
0.70,A3_conservative,R1_aggressive,7,60,17.0110,14.6811,0.708769,0.781854,-22.7257,20,3,11,1170109.96
0.60,A1_aggressive,R2_standard,7,90,16.7434,14.4523,0.708148,0.792207,-22.5659,10,3,5,1167433.76
0.60,A3_conservative,R5_narrow,7,90,15.8463,13.6851,0.707761,0.791815,-20.6092,9,2,5,1158462.79
0.60,A6_wide,R4_xconservative,3,90,16.6742,14.3932,0.706972,0.790977,-22.5025,15,4,8,1166742.16
0.70,A6_wide,R3_conservative,5,90,17.3731,14.9905,0.706932,0.787731,-22.6556,14,3,8,1173730.82
0.60,A1_aggressive,R1_aggressive,7,60,16.7190,14.4315,0.706725,0.778199,-23.1964,20,4,11,1167190.09
0.60,A6_wide,R1_aggressive,7,60,16.7190,14.4315,0.706725,0.778199,-23.1964,20,4,11,1167190.09
0.70,A4_xconservative,R1_aggressive,7,60,16.9055,14.5909,0.706537,0.777252,-22.5558,20,3,11,1169055.21
0.70,A2_standard,R3_conservative,5,90,17.3282,14.9522,0.705824,0.786244,-22.6556,12,2,8,1173282.42
0.70,A5_narrow,R3_conservative,5,90,17.3282,14.9522,0.705824,0.786244,-22.6556,12,2,8,1173282.42
0.50,A3_conservative,R4_xconservative,5,90,14.8989,12.8739,0.705682,0.784154,-20.2064,10,2,6,1148988.68
0.60,A2_standard,R4_xconservative,3,90,16.6208,14.3475,0.705587,0.791027,-22.5025,13,3,8,1166207.95
0.60,A5_narrow,R4_xconservative,3,90,16.6208,14.3475,0.705587,0.791027,-22.5025,13,3,8,1166207.95
0.60,A6_wide,R5_narrow,7,90,16.6155,14.3430,0.705322,0.788503,-22.3340,11,3,5,1166155.27
0.60,A4_xconservative,R2_standard,3,90,15.7885,13.6356,0.705176,0.788602,-20.5476,12,3,7,1157885.22
0.70,A2_standard,R5_narrow,7,60,17.5277,15.1225,0.704647,0.778917,-24.2607,18,3,10,1175276.87
0.50,A1_aggressive,R5_narrow,7,60,16.0437,13.8539,0.704433,0.772460,-22.6978,18,4,10,1160436.54
0.50,A6_wide,R5_narrow,7,60,16.0437,13.8539,0.704433,0.772460,-22.6978,18,4,10,1160436.54
0.60,A4_xconservative,R1_aggressive,7,90,15.7565,13.6082,0.704326,0.785233,-20.3768,10,2,6,1157564.79
0.60,A4_xconservative,R6_wide,7,90,15.7565,13.6082,0.704326,0.785233,-20.3768,10,2,6,1157564.79
0.60,A1_aggressive,R4_xconservative,7,60,16.7597,14.4663,0.703115,0.800598,-23.7249,17,4,8,1167597.07
0.60,A6_wide,R4_xconservative,7,60,16.7597,14.4663,0.703115,0.800598,-23.7249,17,4,8,1167597.07
0.70,A6_wide,R5_narrow,3,90,17.2479,14.8835,0.702650,0.782332,-22.6421,14,4,7,1172479.34
0.60,A1_aggressive,R5_narrow,7,90,16.5442,14.2821,0.702427,0.785738,-22.5659,11,3,5,1165442.49
0.60,A6_wide,R3_conservative,3,90,16.5260,14.2665,0.702135,0.779131,-22.5025,16,4,9,1165260.29
0.60,A1_aggressive,R4_xconservative,3,90,16.5406,14.2790,0.701885,0.785706,-22.7319,14,3,8,1165406.24
0.70,A2_standard,R5_narrow,3,90,17.2031,14.8453,0.701538,0.780843,-22.6421,12,3,7,1172031.48
0.70,A5_narrow,R5_narrow,3,90,17.2031,14.8453,0.701538,0.780843,-22.6421,12,3,7,1172031.48
0.60,A1_aggressive,R2_standard,7,60,16.5735,14.3071,0.700701,0.779212,-23.7249,18,4,10,1165735.38
0.60,A6_wide,R2_standard,7,60,16.5735,14.3071,0.700701,0.779212,-23.7249,18,4,10,1165735.38
0.60,A2_standard,R3_conservative,3,90,16.4652,14.2145,0.700483,0.778878,-22.5025,14,3,9,1164652.13
0.60,A5_narrow,R3_conservative,3,90,16.4652,14.2145,0.700483,0.778878,-22.5025,14,3,9,1164652.13
0.50,A3_conservative,R4_xconservative,7,90,14.7823,12.7741,0.700483,0.780606,-19.9894,10,2,6,1147822.86
0.70,A2_standard,R1_aggressive,7,60,17.3067,14.9338,0.700056,0.771951,-23.9908,20,3,11,1173067.25
0.70,A1_aggressive,R5_narrow,3,90,17.1528,14.8023,0.699243,0.778922,-22.8139,13,3,7,1171528.14
0.60,A2_standard,R2_standard,7,90,16.4311,14.1853,0.698212,0.781620,-22.3340,9,2,5,1164311.09
0.60,A5_narrow,R2_standard,7,90,16.4311,14.1853,0.698212,0.781620,-22.3340,9,2,5,1164311.09
0.60,A1_aggressive,R3_conservative,3,90,16.3990,14.1579,0.697270,0.774166,-22.7319,15,3,9,1163990.02
0.50,A1_aggressive,R4_xconservative,5,90,15.7901,13.6370,0.696966,0.775860,-22.5580,12,3,6,1157900.67
0.70,A1_aggressive,R4_xconservative,3,60,17.3698,14.9876,0.696915,0.776703,-25.4495,22,5,11,1173697.60
0.70,A6_wide,R4_xconservative,3,60,17.3698,14.9876,0.696915,0.776703,-25.4495,22,5,11,1173697.60
0.70,A5_narrow,R4_xconservative,5,60,17.3558,14.9757,0.696016,0.788918,-24.5823,16,3,8,1173557.99
0.60,A5_narrow,R5_narrow,7,60,16.5471,14.2846,0.694678,0.769290,-23.6493,18,3,10,1165471.26
