core_pct,fire_config,retrieve_config,cooldown,lookback,total_return_pct,annual_return_pct,sharpe_excess,sortino_excess,max_dd_pct,n_trades,n_fire,n_retrieve,final_value
0.30,A5_narrow,R4_xconservative,5,60,13.2028,11.4197,0.550230,0.553812,-17.7765,15,6,9,1132028.16
0.60,A2_standard,R4_xconservative,3,90,13.5318,11.7020,0.549330,0.555258,-18.0314,9,3,6,1135317.92
0.60,A5_narrow,R4_xconservative,3,90,13.5318,11.7020,0.549330,0.555258,-18.0314,9,3,6,1135317.92
0.60,A1_aggressive,R3_conservative,7,90,13.4670,11.6464,0.548743,0.544885,-17.7765,13,4,9,1134670.37
0.60,A6_wide,R3_conservative,7,90,13.4670,11.6464,0.548743,0.544885,-17.7765,13,4,9,1134670.37
0.70,A1_aggressive,R5_narrow,7,90,13.6066,11.7662,0.548409,0.542574,-18.0239,13,4,9,1136066.04
0.70,A6_wide,R5_narrow,7,90,13.6066,11.7662,0.548409,0.542574,-18.0239,13,4,9,1136066.04
0.50,A1_aggressive,R3_conservative,3,60,13.3494,11.5455,0.545943,0.550863,-17.7765,22,10,12,1133494.44
0.50,A3_conservative,R4_xconservative,5,90,12.3825,10.7154,0.545784,0.542997,-16.0707,8,2,6,1123825.09
0.60,A3_conservative,R4_xconservative,3,90,12.7297,11.0136,0.544130,0.549703,-16.6926,9,3,6,1127297.19
0.70,A1_aggressive,R3_conservative,3,90,13.5185,11.6906,0.544093,0.540099,-18.0578,16,5,11,1135185.24
0.40,A2_standard,R4_xconservative,5,90,12.9647,11.2154,0.543018,0.527964,-17.7765,8,2,6,1129647.37
0.40,A5_narrow,R4_xconservative,5,90,12.9647,11.2154,0.543018,0.527964,-17.7765,8,2,6,1129647.37
0.30,A6_wide,R4_xconservative,3,90,12.8476,11.1148,0.542802,0.512279,-17.7765,14,5,9,1128475.70
0.30,A6_wide,R5_narrow,3,60,12.9977,11.2436,0.542394,0.535151,-17.7765,22,10,12,1129976.62
0.30,A6_wide,R4_xconservative,5,60,12.9217,11.1784,0.542029,0.535699,-17.7765,19,9,10,1129216.98
0.30,A1_aggressive,R4_xconservative,7,90,12.8179,11.0893,0.541428,0.513544,-17.7765,12,4,8,1128179.26
0.30,A6_wide,R4_xconservative,7,90,12.8179,11.0893,0.541428,0.513544,-17.7765,12,4,8,1128179.26
0.40,A6_wide,R4_xconservative,5,60,13.0132,11.2570,0.541242,0.537159,-17.7765,19,9,10,1130132.48
0.50,A4_xconservative,R4_xconservative,3,90,12.2363,10.5897,0.540814,0.537486,-16.0561,9,3,6,1122362.65
0.60,A6_wide,R2_standard,3,90,13.1789,11.3992,0.540544,0.524150,-17.7765,17,5,12,1131789.01
0.50,A6_wide,R4_xconservative,5,60,13.1013,11.3325,0.539310,0.542568,-17.7765,19,9,10,1131012.66
0.30,A6_wide,R1_aggressive,3,60,12.8621,11.1273,0.538976,0.518686,-17.7765,23,10,13,1128621.26
0.60,A1_aggressive,R3_conservative,3,60,13.2820,11.4876,0.538582,0.545664,-17.8821,22,10,12,1132819.82
0.40,A6_wide,R1_aggressive,3,60,12.9210,11.1778,0.537627,0.518779,-17.7765,23,10,13,1129209.76
0.40,A6_wide,R5_narrow,3,60,12.9311,11.1864,0.536817,0.531095,-17.7765,22,10,12,1129310.57
0.60,A6_wide,R4_xconservative,5,60,13.1857,11.4051,0.536406,0.541035,-17.7765,19,9,10,1131857.40
0.50,A6_wide,R1_aggressive,3,60,12.9773,11.2262,0.535332,0.524772,-17.7765,23,10,13,1129773.44
0.30,A1_aggressive,R5_narrow,3,60,12.7703,11.0485,0.534625,0.529564,-17.7765,22,10,12,1127703.47
0.50,A1_aggressive,R2_standard,5,90,12.8198,11.0909,0.534326,0.514683,-17.7765,14,4,10,1128197.68
0.50,A6_wide,R2_standard,5,90,12.8198,11.0909,0.534326,0.514683,-17.7765,14,4,10,1128197.68
0.40,A5_narrow,R4_xconservative,5,60,12.7939,11.0687,0.533157,0.536110,-17.7765,15,6,9,1127939.14
0.30,A5_narrow,R4_xconservative,7,60,12.6933,10.9823,0.533080,0.538144,-17.7765,15,6,9,1126933.25
0.70,A6_wide,R4_xconservative,5,60,13.2667,11.4745,0.532715,0.539989,-17.7765,19,9,10,1132666.56
0.40,A3_conservative,R4_xconservative,7,90,11.6739,10.1064,0.532509,0.512716,-15.7326,8,2,6,1116739.08
0.70,A1_aggressive,R6_wide,7,90,13.0939,11.3262,0.532369,0.524917,-18.0246,14,4,10,1130939.17
0.70,A6_wide,R6_wide,7,90,13.0939,11.3262,0.532369,0.524917,-18.0246,14,4,10,1130939.17
0.60,A6_wide,R1_aggressive,3,60,13.0312,11.2724,0.532228,0.526397,-17.8821,23,10,13,1130312.22
0.30,A2_standard,R4_xconservative,7,90,12.5213,10.8346,0.532165,0.507439,-17.7765,8,2,6,1125213.01
0.30,A5_narrow,R4_xconservative,7,90,12.5213,10.8346,0.532165,0.507439,-17.7765,8,2,6,1125213.01
0.30,A5_narrow,R3_conservative,7,60,12.6515,10.9464,0.532105,0.533080,-17.7765,15,6,9,1126515.34
0.30,A5_narrow,R5_narrow,7,60,12.6387,10.9354,0.531668,0.531098,-17.7765,15,6,9,1126387.27
0.30,A1_aggressive,R1_aggressive,3,60,12.6479,10.9433,0.531659,0.513599,-17.7765,23,10,13,1126478.70
0.70,A1_aggressive,R3_conservative,3,60,13.2117,11.4273,0.530649,0.539385,-18.0578,22,10,12,1132117.02
0.60,A1_aggressive,R2_standard,3,90,12.8830,11.1452,0.530581,0.514221,-17.8821,17,5,12,1128830.10
0.40,A4_xconservative,R4_xconservative,5,90,11.6180,10.0584,0.530509,0.515608,-15.7254,8,2,6,1116180.19
0.50,A6_wide,R5_narrow,3,60,12.8615,11.1267,0.530354,0.535982,-17.7765,22,10,12,1128614.85
0.40,A4_xconservative,R4_xconservative,7,90,11.5994,10.0424,0.530135,0.508243,-15.7164,8,2,6,1115994.35
0.60,A1_aggressive,R5_narrow,5,90,12.8348,11.1038,0.529944,0.515401,-17.7765,13,4,9,1128348.40
0.60,A6_wide,R5_narrow,5,90,12.8348,11.1038,0.529944,0.515401,-17.7765,13,4,9,1128348.40
0.50,A2_standard,R4_xconservative,3,90,12.7299,11.0137,0.529260,0.526973,-17.7765,9,3,6,1127298.92
0.50,A5_narrow,R4_xconservative,3,90,12.7299,11.0137,0.529260,0.526973,-17.7765,9,3,6,1127298.92
0.70,A6_wide,R1_aggressive,3,60,13.0826,11.3165,0.528461,0.528864,-18.0578,23,10,13,1130826.03
0.50,A1_aggressive,R2_standard,7,90,12.6410,10.9374,0.528298,0.515457,-17.7765,13,4,9,1126410.23
0.50,A6_wide,R2_standard,7,90,12.6410,10.9374,0.528298,0.515457,-17.7765,13,4,9,1126410.23
0.70,A6_wide,R5_narrow,3,90,12.9755,11.2246,0.528247,0.518534,-17.8966,15,5,10,1129755.10
0.70,A4_xconservative,R3_conservative,7,90,12.5206,10.8340,0.526914,0.527766,-16.9336,9,2,7,1125205.88
0.30,A5_narrow,R1_aggressive,7,60,12.4650,10.7862,0.526881,0.521994,-17.7765,16,6,10,1124650.31
0.40,A1_aggressive,R1_aggressive,3,60,12.5897,10.8934,0.526498,0.511584,-17.7765,23,10,13,1125897.34
0.70,A2_standard,R2_standard,7,90,12.8884,11.1498,0.525717,0.526277,-17.9788,8,2,6,1128883.81
0.70,A5_narrow,R2_standard,7,90,12.8884,11.1498,0.525717,0.526277,-17.9788,8,2,6,1128883.81
0.70,A4_xconservative,R2_standard,7,90,12.4439,10.7681,0.525415,0.523566,-16.9336,8,2,6,1124439.11
0.40,A1_aggressive,R5_narrow,3,60,12.5884,10.8922,0.525313,0.523312,-17.7765,22,10,12,1125884.06
0.30,A1_aggressive,R4_xconservative,3,90,12.3330,10.6728,0.524663,0.494742,-17.7765,14,5,9,1123330.20
0.60,A6_wide,R5_narrow,3,60,12.7889,11.0644,0.523179,0.527638,-17.8821,22,10,12,1127889.47
0.30,A1_aggressive,R4_xconservative,5,60,12.3695,10.7042,0.523080,0.519126,-17.7765,19,9,10,1123694.97
0.70,A2_standard,R3_conservative,7,90,12.8340,11.1031,0.523041,0.526075,-17.9788,9,2,7,1128340.42
0.70,A5_narrow,R3_conservative,7,90,12.8340,11.1031,0.523041,0.526075,-17.9788,9,2,7,1128340.42
0.70,A1_aggressive,R6_wide,5,90,12.7946,11.0693,0.522907,0.512027,-17.7765,14,4,10,1127945.83
0.70,A6_wide,R6_wide,5,90,12.7946,11.0693,0.522907,0.512027,-17.7765,14,4,10,1127945.83
