core_pct,fire_config,retrieve_config,cooldown,lookback,total_return_pct,annual_return_pct,sharpe_excess,sortino_excess,max_dd_pct,n_trades,n_fire,n_retrieve,final_value
0.30,A3_conservative,R4_xconservative,5,60,15.7465,3.9637,0.315889,0.389156,-20.4963,64,19,27,1157464.68
0.50,A6_wide,R4_xconservative,5,60,18.1170,4.5255,0.315849,0.388764,-26.1409,72,26,27,1181169.59
0.50,A4_xconservative,R6_wide,5,90,15.2494,3.8448,0.315774,0.413888,-20.3760,55,12,27,1152493.85
0.50,A4_xconservative,R3_conservative,3,60,16.8507,4.2265,0.315620,0.392351,-23.5818,76,16,37,1168507.31
0.50,A3_conservative,R4_xconservative,3,60,16.8425,4.2245,0.315334,0.392521,-23.3816,71,20,31,1168424.75
0.50,A4_xconservative,R4_xconservative,3,60,16.8394,4.2238,0.314985,0.391530,-23.5818,68,16,31,1168394.33
0.60,A4_xconservative,R5_narrow,5,60,17.2775,4.3275,0.314608,0.397078,-23.6306,64,16,29,1172775.13
0.50,A1_aggressive,R4_xconservative,5,60,18.0784,4.5164,0.314600,0.387700,-26.1409,70,24,27,1180783.77
0.50,A1_aggressive,R4_xconservative,7,90,16.3998,4.1194,0.314244,0.407810,-25.0457,47,18,17,1163997.53
0.70,A4_xconservative,R5_narrow,5,60,17.8139,4.4541,0.314216,0.396787,-24.7545,64,16,29,1178139.08
0.50,A4_xconservative,R5_narrow,5,60,16.6959,4.1897,0.313777,0.394552,-22.5126,64,16,29,1166959.31
0.50,A2_standard,R4_xconservative,5,60,17.8689,4.4671,0.313633,0.384314,-26.1409,66,21,27,1178689.36
0.70,A1_aggressive,R3_conservative,7,60,18.3964,4.5912,0.313518,0.392100,-26.1509,68,23,30,1183964.10
0.50,A3_conservative,R3_conservative,5,60,16.6120,4.1698,0.313450,0.390414,-22.7041,70,19,32,1166119.94
0.50,A3_conservative,R2_standard,5,60,16.5555,4.1564,0.312612,0.388401,-22.7041,70,19,33,1165555.20
0.40,A4_xconservative,R2_standard,5,90,14.3433,3.6272,0.312389,0.409275,-18.5707,49,12,23,1143433.34
0.40,A4_xconservative,R1_aggressive,5,60,16.1093,4.0503,0.312234,0.389903,-21.3762,68,16,34,1161093.49
0.30,A6_wide,R4_xconservative,7,90,15.3647,3.8724,0.312223,0.399703,-23.2333,50,20,17,1153646.62
0.60,A2_standard,R3_conservative,3,60,18.0515,4.5101,0.311998,0.387729,-26.0933,81,23,37,1180514.66
0.40,A3_conservative,R6_wide,5,90,14.4270,3.6473,0.311589,0.411462,-18.5595,54,12,27,1144269.77
0.70,A6_wide,R3_conservative,5,60,18.3631,4.5834,0.311437,0.390313,-26.8940,76,26,32,1183631.10
0.30,A3_conservative,R1_aggressive,5,90,13.7772,3.4906,0.311433,0.408177,-18.0765,49,12,24,1137771.85
0.40,A5_narrow,R4_xconservative,5,60,17.4325,4.3642,0.311373,0.381522,-24.2515,62,18,27,1174325.49
0.40,A4_xconservative,R5_narrow,5,60,16.0700,4.0409,0.311301,0.389323,-21.3762,64,16,29,1160700.26
0.70,A4_xconservative,R2_standard,3,60,17.5571,4.3936,0.309904,0.388571,-25.3754,76,16,38,1175571.36
0.60,A2_standard,R4_xconservative,3,60,17.9521,4.4867,0.309899,0.384569,-26.0933,75,23,31,1179520.93
0.70,A2_standard,R3_conservative,5,60,18.1207,4.5264,0.308931,0.386016,-26.8940,72,21,32,1181206.78
0.70,A1_aggressive,R3_conservative,5,60,18.2109,4.5476,0.308883,0.387230,-26.8940,76,24,32,1182109.45
0.70,A3_conservative,R5_narrow,3,60,17.5066,4.3817,0.308761,0.387685,-25.2584,75,20,34,1175066.34
0.50,A2_standard,R4_xconservative,7,90,15.8494,3.9883,0.308466,0.398873,-23.6408,47,18,17,1158493.77
0.70,A4_xconservative,R5_narrow,3,60,17.4887,4.3774,0.308395,0.387058,-25.3754,73,16,34,1174886.98
0.70,A2_standard,R2_standard,5,60,18.0341,4.5060,0.308002,0.383196,-26.8940,72,21,33,1180341.44
0.70,A1_aggressive,R2_standard,5,60,18.1246,4.5273,0.307960,0.384422,-26.8940,76,24,33,1181246.45
0.70,A4_xconservative,R1_aggressive,7,90,16.5069,4.1448,0.307811,0.398883,-24.1940,47,12,22,1165068.87
0.60,A5_narrow,R3_conservative,5,60,17.7032,4.4280,0.307747,0.383442,-25.5120,68,18,32,1177032.28
0.30,A4_xconservative,R3_conservative,5,90,13.4523,3.4119,0.306952,0.399482,-18.0849,48,12,21,1134522.74
0.60,A5_narrow,R2_standard,5,60,17.6321,4.4113,0.306884,0.380740,-25.5120,68,18,33,1176321.30
0.30,A4_xconservative,R5_narrow,5,60,15.4007,3.8811,0.306697,0.381842,-20.2208,64,16,29,1154006.97
0.60,A3_conservative,R3_conservative,7,60,16.6773,4.1853,0.306474,0.382389,-23.7158,66,19,28,1166772.56
0.50,A6_wide,R4_xconservative,7,60,17.4010,4.3567,0.306208,0.377922,-24.6160,63,25,24,1174009.88
0.50,A4_xconservative,R1_aggressive,5,90,14.8165,3.7410,0.306204,0.402008,-20.3760,50,12,24,1148165.19
0.60,A4_xconservative,R6_wide,7,60,16.5944,4.1656,0.305701,0.383445,-23.5277,65,16,33,1165944.11
0.70,A6_wide,R3_conservative,3,60,18.0052,4.4992,0.305653,0.380971,-26.5846,88,28,37,1180051.85
0.30,A3_conservative,R4_xconservative,7,90,13.3651,3.3908,0.305137,0.394347,-17.9680,42,12,17,1133650.56
0.60,A4_xconservative,R6_wide,5,90,15.5490,3.9165,0.305096,0.399287,-22.1515,55,12,27,1155489.95
0.60,A4_xconservative,R1_aggressive,7,90,15.4613,3.8956,0.304367,0.395807,-22.5571,47,12,22,1154613.02
0.30,A4_xconservative,R4_xconservative,7,90,13.1960,3.3498,0.304128,0.389278,-17.9766,43,12,17,1131959.63
0.30,A3_conservative,R4_xconservative,5,90,13.4774,3.4180,0.303882,0.400541,-18.0765,46,12,20,1134773.73
0.70,A6_wide,R4_xconservative,3,60,17.8974,4.4738,0.303296,0.378359,-26.6933,82,28,31,1178973.88
0.30,A4_xconservative,R1_aggressive,5,60,15.2174,3.8372,0.303028,0.376797,-20.2208,68,16,34,1152174.29
0.60,A6_wide,R3_conservative,7,60,17.3173,4.3369,0.301706,0.374611,-25.2959,68,25,30,1173172.70
0.40,A5_narrow,R4_xconservative,7,90,15.0908,3.8068,0.301703,0.388521,-22.6310,44,14,17,1150907.81
0.60,A1_aggressive,R3_conservative,3,60,17.4762,4.3745,0.301223,0.375528,-26.0933,85,26,37,1174761.79
0.30,A5_narrow,R6_wide,5,90,14.6744,3.7069,0.300647,0.387971,-21.4363,57,15,27,1146743.61
0.40,A3_conservative,R3_conservative,5,90,13.9628,3.5354,0.300370,0.396694,-18.5595,47,12,21,1139628.30
0.50,A4_xconservative,R2_standard,5,90,14.5524,3.6775,0.300289,0.393410,-20.3760,49,12,23,1145524.37
0.70,A3_conservative,R2_standard,3,60,16.9649,4.2535,0.300214,0.376414,-25.2584,78,20,38,1169649.13
0.50,A3_conservative,R6_wide,5,90,14.6278,3.6957,0.299983,0.394643,-20.1649,54,12,27,1146278.21
0.30,A5_narrow,R3_conservative,5,90,14.6351,3.6974,0.299691,0.387823,-21.4363,50,15,21,1146350.66
0.60,A6_wide,R2_standard,5,60,17.2948,4.3316,0.299677,0.372613,-26.5084,76,26,33,1172947.66
0.40,A1_aggressive,R4_xconservative,7,90,15.1451,3.8199,0.299654,0.386622,-24.2455,47,18,17,1151451.29
0.40,A3_conservative,R2_standard,5,90,13.9262,3.5266,0.299573,0.395144,-18.5595,48,12,23,1139261.98
0.70,A4_xconservative,R5_narrow,7,60,16.8051,4.2156,0.299268,0.374735,-24.6785,59,16,26,1168051.13
0.40,A3_conservative,R1_aggressive,5,90,13.9046,3.5214,0.299175,0.395298,-18.5595,49,12,24,1139045.99
0.60,A1_aggressive,R4_xconservative,3,60,17.3757,4.3507,0.299168,0.372459,-26.0933,79,26,31,1173756.90
0.30,A5_narrow,R2_standard,5,90,14.6068,3.6906,0.298992,0.386057,-21.4363,51,15,23,1146068.39
0.50,A4_xconservative,R1_aggressive,7,90,14.3608,3.6314,0.298329,0.388355,-20.8961,47,12,22,1143608.44
0.60,A2_standard,R3_conservative,7,60,16.9395,4.2475,0.297802,0.368636,-25.2959,67,21,30,1169395.07
0.70,A5_narrow,R5_narrow,3,60,17.3949,4.3553,0.297652,0.371897,-26.5972,76,21,34,1173948.92
0.60,A6_wide,R3_conservative,7,90,16.0056,4.0255,0.297156,0.385245,-25.7227,51,20,18,1160056.35
0.60,A4_xconservative,R2_standard,3,60,16.2792,4.0907,0.296996,0.371910,-24.4722,76,16,38,1162791.79
0.70,A6_wide,R3_conservative,7,90,16.5466,4.1543,0.296613,0.382824,-26.5410,51,20,18,1165466.22
0.70,A4_xconservative,R3_conservative,7,90,15.9395,4.0098,0.296562,0.381495,-24.1940,44,12,18,1159395.25
0.70,A3_conservative,R3_conservative,7,90,15.9866,4.0210,0.296372,0.381986,-24.2639,43,12,18,1159866.13
0.40,A5_narrow,R6_wide,5,90,14.8395,3.7465,0.296367,0.386834,-22.0425,57,15,27,1148394.94
0.60,A3_conservative,R5_narrow,3,60,16.2468,4.0830,0.296249,0.371527,-24.3141,75,20,34,1162467.64
0.50,A6_wide,R3_conservative,7,90,15.4230,3.8864,0.296089,0.384037,-24.8986,51,20,18,1154229.94
0.40,A3_conservative,R3_conservative,5,60,15.1967,3.8322,0.296063,0.366686,-21.6091,70,19,32,1151966.78
0.60,A4_xconservative,R5_narrow,3,60,16.2148,4.0754,0.295543,0.370398,-24.4722,73,16,34,1162148.35
0.60,A4_xconservative,R3_conservative,7,90,15.0487,3.7967,0.295388,0.382090,-22.5571,44,12,18,1150487.07
0.50,A4_xconservative,R3_conservative,7,60,15.5610,3.9194,0.295329,0.367110,-22.3822,61,16,28,1155609.58
0.40,A3_conservative,R2_standard,5,60,15.1538,3.8219,0.295279,0.364320,-21.6091,70,19,33,1151537.62
0.60,A3_conservative,R3_conservative,7,90,15.1206,3.8140,0.295261,0.383089,-22.6474,43,12,18,1151205.74
0.50,A5_narrow,R3_conservative,3,60,16.7431,4.2009,0.295247,0.363358,-25.6399,79,21,37,1167431.19
0.60,A4_xconservative,R1_aggressive,5,90,15.0295,3.7922,0.294662,0.385523,-22.1515,50,12,24,1150295.38
0.70,A4_xconservative,R6_wide,5,90,15.7889,3.9739,0.294491,0.382449,-23.8975,55,12,27,1157889.28
0.70,A4_xconservative,R2_standard,7,60,16.4898,4.1408,0.294236,0.369157,-24.6785,62,16,29,1164897.84
0.50,A5_narrow,R4_xconservative,7,60,16.4972,4.1425,0.293948,0.359307,-24.7959,58,18,24,1164971.83
0.50,A5_narrow,R4_xconservative,3,60,16.6781,4.1855,0.293897,0.361936,-25.6399,72,21,31,1166781.43
0.70,A3_conservative,R1_aggressive,5,60,16.5088,4.1453,0.293881,0.367945,-24.8663,71,19,34,1165087.98
0.40,A3_conservative,R3_conservative,3,60,15.1922,3.8311,0.293859,0.364472,-22.4366,78,20,37,1151921.73
0.30,A3_conservative,R5_narrow,5,90,13.0716,3.3196,0.293833,0.385288,-18.0765,45,12,19,1130716.48
0.30,A4_xconservative,R4_xconservative,5,90,12.9474,3.2894,0.293819,0.383855,-18.0849,47,12,20,1129474.26
0.40,A2_standard,R4_xconservative,7,60,16.1905,4.0696,0.293108,0.356966,-23.9268,61,21,24,1161904.81
0.70,A2_standard,R5_narrow,3,60,17.0904,4.2832,0.292856,0.365600,-26.5846,78,23,34,1170904.38
0.40,A6_wide,R3_conservative,7,90,14.7998,3.7370,0.292813,0.378197,-24.0688,51,20,18,1147998.31
0.40,A3_conservative,R4_xconservative,3,60,15.1466,3.8202,0.292792,0.362857,-22.4366,71,20,31,1151465.90
0.40,A4_xconservative,R3_conservative,5,90,13.5120,3.4264,0.292597,0.383979,-18.5707,48,12,21,1135120.41
0.50,A3_conservative,R3_conservative,7,90,14.1986,3.5923,0.292187,0.380264,-21.0053,43,12,18,1141986.25
0.70,A3_conservative,R5_narrow,5,60,16.4377,4.1284,0.292167,0.367219,-24.8663,67,19,29,1164376.97
0.50,A4_xconservative,R3_conservative,7,90,14.0982,3.5681,0.292098,0.378406,-20.8961,44,12,18,1140982.47
0.30,A5_narrow,R1_aggressive,5,90,14.2818,3.6124,0.292079,0.377328,-21.4363,52,15,24,1142818.30
0.70,A2_standard,R6_wide,7,60,16.8049,4.2156,0.291897,0.362933,-25.9902,69,21,35,1168048.76
0.40,A4_xconservative,R3_conservative,3,60,15.1099,3.8114,0.291817,0.361388,-22.6801,76,16,37,1151099.43
0.70,A6_wide,R6_wide,7,60,16.8929,4.2364,0.291745,0.364505,-25.9902,70,25,35,1168928.81
0.40,A4_xconservative,R4_xconservative,3,60,15.1124,3.8120,0.291688,0.360874,-22.6801,68,16,31,1151123.78
0.40,A2_standard,R4_xconservative,7,90,14.4682,3.6573,0.291375,0.373924,-22.5498,47,18,17,1144681.67
0.70,A5_narrow,R3_conservative,7,90,16.1141,4.0514,0.290908,0.374741,-25.8347,45,14,18,1161140.66
0.70,A5_narrow,R3_conservative,7,60,16.8338,4.2224,0.290645,0.361486,-26.0987,64,18,28,1168338.22
0.30,A6_wide,R4_xconservative,5,90,14.3882,3.6380,0.290107,0.376688,-22.1399,57,22,20,1143882.04
0.50,A5_narrow,R6_wide,5,90,14.9536,3.7739,0.289803,0.378247,-23.2225,57,15,27,1149535.88
0.70,A6_wide,R5_narrow,7,60,16.8055,4.2157,0.289645,0.360450,-26.1122,66,25,28,1168055.12
0.70,A4_xconservative,R2_standard,7,90,15.4869,3.9017,0.289544,0.373334,-24.1940,46,12,21,1154869.38
0.70,A5_narrow,R2_standard,3,60,16.8531,4.2270,0.289539,0.361221,-26.5972,79,21,38,1168531.08
0.40,A5_narrow,R3_conservative,5,90,14.4979,3.6644,0.289048,0.377236,-22.0425,50,15,21,1144978.85
0.60,A6_wide,R3_conservative,5,60,16.6302,4.1741,0.288839,0.360119,-26.5084,76,26,32,1166302.32
