config,date,plan,return_3m_pct,max_dd_3m_pct,end_deployed_pct,fully_deployed_day
momentum_near_high,2024-03-04,dip_5_10_15_or_end,9.204552533923316,-5.370003179651761,40.0,63
momentum_near_high,2024-03-04,wait_20d_then_all,10.526734979990128,-7.840737741226778,40.0,20
momentum_near_high,2024-03-04,wait_40d_then_all,10.866165211925804,-4.900148136572535,40.0,40
momentum_near_high,2024-05-29,immediate_40,6.188076182357394,-21.30150288298429,40.0,0
momentum_near_high,2024-05-29,cash_wait,3.7128457094144363,-13.6392852018826,0.0,-1
momentum_near_high,2024-05-29,time_10_monthly,4.042647578565961,-18.635027021365914,40.0,63
momentum_near_high,2024-05-29,time_5_weekly,3.408809553776737,-19.767029848186034,40.0,49
momentum_near_high,2024-05-29,dip_3_6_10_time,3.2806173524570825,-20.41805844930302,40.0,37
momentum_near_high,2024-05-29,dip_5_10_15_or_end,3.2333848853689284,-18.352861472451675,40.0,44
momentum_near_high,2024-05-29,wait_20d_then_all,2.875786281835402,-21.30150288298429,40.0,20
momentum_near_high,2024-05-29,wait_40d_then_all,3.6906927174789717,-17.991177352925025,40.0,40
momentum_near_high,2025-09-16,immediate_40,9.074890210183352,-8.030889760978077,40.0,0
momentum_near_high,2025-09-16,cash_wait,5.4449341261100015,-5.069050623581461,0.0,-1
momentum_near_high,2025-09-16,time_10_monthly,6.470325987476966,-6.648048473313506,40.0,63
momentum_near_high,2025-09-16,time_5_weekly,5.992195243262932,-7.247538788442853,40.0,49
momentum_near_high,2025-09-16,dip_3_6_10_time,6.267852531146345,-6.745110758149886,40.0,42
momentum_near_high,2025-09-16,dip_5_10_15_or_end,5.4935563933195874,-5.550979388951694,40.0,63
momentum_near_high,2025-09-16,wait_20d_then_all,5.348238731254984,-8.030889760978067,40.0,20
momentum_near_high,2025-09-16,wait_40d_then_all,5.4449341261100015,-6.469203269263302,40.0,40
momentum_near_high,2026-01-05,immediate_40,24.028370474463244,-10.844119391607732,40.0,0
momentum_near_high,2026-01-05,cash_wait,14.41702228467796,-6.937960418059452,0.0,-1
momentum_near_high,2026-01-05,time_10_monthly,19.71506260242211,-9.31889620010905,40.0,63
momentum_near_high,2026-01-05,time_5_weekly,20.599587979556343,-10.114875427831894,40.0,49
momentum_near_high,2026-01-05,dip_3_6_10_time,21.31612630605271,-9.792974227487527,40.0,37
momentum_near_high,2026-01-05,dip_5_10_15_or_end,18.60547191452142,-7.748069493059761,40.0,63
momentum_near_high,2026-01-05,wait_20d_then_all,21.969469837125487,-10.844119391607732,40.0,20
momentum_near_high,2026-01-05,wait_40d_then_all,18.803446145360823,-8.936513984351135,40.0,40
near_high_positive_momentum,2010-12-06,immediate_40,-0.5917450248520417,-6.6666835216652505,40.0,0
near_high_positive_momentum,2010-12-06,cash_wait,-0.35504701491123614,-4.100237980638122,0.0,-1
near_high_positive_momentum,2010-12-06,time_10_monthly,-1.1589484388435545,-5.716184133883873,40.0,63
near_high_positive_momentum,2010-12-06,time_5_weekly,-1.4535589666341941,-6.33811297708119,40.0,49
near_high_positive_momentum,2010-12-06,dip_3_6_10_time,-1.0435694500913972,-5.86038706077443,40.0,43
near_high_positive_momentum,2010-12-06,dip_5_10_15_or_end,-0.3805178334596593,-4.124751469420618,40.0,63
near_high_positive_momentum,2010-12-06,wait_20d_then_all,-2.0800258749757217,-6.6666835216652505,40.0,20
near_high_positive_momentum,2010-12-06,wait_40d_then_all,-2.7831648823201327,-6.437094175194402,40.0,40
near_high_positive_momentum,2013-02-20,immediate_40,1.3368859865847238,-4.27811159735626,40.0,0
near_high_positive_momentum,2013-02-20,cash_wait,0.8021315919508387,-2.5668669584137493,0.0,-1
near_high_positive_momentum,2013-02-20,time_10_monthly,1.6684570662200082,-3.0777832436781893,40.0,63
near_high_positive_momentum,2013-02-20,time_5_weekly,1.9864664991267267,-3.198254253949351,40.0,49
near_high_positive_momentum,2013-02-20,dip_3_6_10_time,1.8644192449572161,-3.0258940521711297,40.0,63
near_high_positive_momentum,2013-02-20,dip_5_10_15_or_end,0.8021315919508387,-2.5668669584137493,40.0,63
near_high_positive_momentum,2013-02-20,wait_20d_then_all,2.6805855157346237,-3.1516039175180866,40.0,20
near_high_positive_momentum,2013-02-20,wait_40d_then_all,1.849060724415974,-3.1516039175180866,40.0,40
near_high_positive_momentum,2013-05-06,immediate_40,-0.6151444063202338,-9.710387822518808,40.0,0
near_high_positive_momentum,2013-05-06,cash_wait,-0.36908664379214917,-5.898582629244153,0.0,-1
near_high_positive_momentum,2013-05-06,time_10_monthly,-0.14826443836177816,-7.482646476919941,40.0,63
near_high_positive_momentum,2013-05-06,time_5_weekly,0.006110532940040159,-7.661592212919233,40.0,49
near_high_positive_momentum,2013-05-06,dip_3_6_10_time,0.2125968740795514,-8.027715410426616,40.0,35
near_high_positive_momentum,2013-05-06,dip_5_10_15_or_end,1.0583515508194807,-6.433880780313217,40.0,63
near_high_positive_momentum,2013-05-06,wait_20d_then_all,-0.47490580064663,-8.460188135390423,40.0,20
near_high_positive_momentum,2013-05-06,wait_40d_then_all,0.38766317984666454,-5.898582629244153,40.0,40
near_high_positive_momentum,2013-09-23,immediate_40,1.3833568767321225,-4.231449618902728,40.0,0
near_high_positive_momentum,2013-09-23,cash_wait,0.830014126039269,-2.56069788136456,0.0,-1
near_high_positive_momentum,2013-09-23,time_10_monthly,1.3464768784003711,-3.39865214390771,40.0,63
near_high_positive_momentum,2013-09-23,time_5_weekly,1.3550860098530348,-3.674400192006122,40.0,49
near_high_positive_momentum,2013-09-23,dip_3_6_10_time,1.4604036875638382,-3.200813170893957,40.0,63
near_high_positive_momentum,2013-09-23,dip_5_10_15_or_end,0.830014126039269,-2.56069788136456,40.0,63
near_high_positive_momentum,2013-09-23,wait_20d_then_all,0.6960239316079253,-4.231449618902728,40.0,20
near_high_positive_momentum,2013-09-23,wait_40d_then_all,1.2877637216132332,-3.499148197553892,40.0,40
near_high_positive_momentum,2014-06-11,immediate_40,7.950133275685811,-5.366214981933137,40.0,0
near_high_positive_momentum,2014-06-11,cash_wait,4.770079965411478,-3.311954768740122,0.0,-1
near_high_positive_momentum,2014-06-11,time_10_monthly,6.237106020221517,-4.347237834321649,40.0,63
near_high_positive_momentum,2014-06-11,time_5_weekly,6.397441378256485,-4.687945837144625,40.0,49
near_high_positive_momentum,2014-06-11,dip_3_6_10_time,6.117498902832641,-4.252247113391727,40.0,63
near_high_positive_momentum,2014-06-11,dip_5_10_15_or_end,5.689621196924266,-3.311954768740122,40.0,63
near_high_positive_momentum,2014-06-11,wait_20d_then_all,5.595436268827236,-5.366214981933148,40.0,20
near_high_positive_momentum,2014-06-11,wait_40d_then_all,6.9314250859587645,-3.311954768740122,40.0,40
near_high_positive_momentum,2015-02-25,immediate_40,0.42375341034424086,-3.780075353059309,40.0,0
near_high_positive_momentum,2015-02-25,cash_wait,0.25425204620654895,-2.292626105066742,0.0,-1
near_high_positive_momentum,2015-02-25,time_10_monthly,0.5409502817975254,-3.287130953449602,40.0,63
near_high_positive_momentum,2015-02-25,time_5_weekly,0.9464255619628714,-3.5931773851195614,40.0,49
near_high_positive_momentum,2015-02-25,dip_3_6_10_time,0.8215718636977343,-3.338273272868908,40.0,63
near_high_positive_momentum,2015-02-25,dip_5_10_15_or_end,0.25425204620654895,-2.292626105066742,40.0,63
near_high_positive_momentum,2015-02-25,wait_20d_then_all,1.2340700156321827,-3.780075353059309,40.0,20
near_high_positive_momentum,2015-02-25,wait_40d_then_all,-0.6529618704406381,-3.780075353059309,40.0,40
near_high_positive_momentum,2016-07-26,immediate_40,6.48591780629566,-4.732093417481709,40.0,0
near_high_positive_momentum,2016-07-26,cash_wait,3.8915506837773783,-2.8923338168456603,0.0,-1
near_high_positive_momentum,2016-07-26,time_10_monthly,5.370965975719577,-3.819872327735585,40.0,63
near_high_positive_momentum,2016-07-26,time_5_weekly,5.801792491580038,-4.076457455912086,40.0,49
near_high_positive_momentum,2016-07-26,dip_3_6_10_time,5.5017341536187425,-3.599374547877132,40.0,63
near_high_positive_momentum,2016-07-26,dip_5_10_15_or_end,3.8915506837774005,-2.8923338168456603,40.0,63
near_high_positive_momentum,2016-07-26,wait_20d_then_all,5.966474071886063,-4.732093417481719,40.0,20
near_high_positive_momentum,2016-07-26,wait_40d_then_all,4.787913581467995,-2.8923338168456603,40.0,40
near_high_positive_momentum,2017-02-10,immediate_40,4.807713452306039,-2.8037410991634815,40.0,0
near_high_positive_momentum,2017-02-10,cash_wait,2.8846280713836325,-1.7013249583329393,0.0,-1
near_high_positive_momentum,2017-02-10,time_10_monthly,4.205824751588216,-2.3618546544176167,40.0,63
near_high_positive_momentum,2017-02-10,time_5_weekly,4.424120543220411,-2.5093385741360774,40.0,49
near_high_positive_momentum,2017-02-10,dip_3_6_10_time,3.7727807502812016,-2.1538268208805444,40.0,63
near_high_positive_momentum,2017-02-10,dip_5_10_15_or_end,2.8846280713836103,-1.7013249583329393,40.0,63
near_high_positive_momentum,2017-02-10,wait_20d_then_all,4.69285211311421,-2.8037410991634815,40.0,20
near_high_positive_momentum,2017-02-10,wait_40d_then_all,3.9061393601304895,-2.5469071754574135,40.0,40
near_high_positive_momentum,2017-06-26,immediate_40,2.4707528281866287,-2.6522069570513396,40.0,0
near_high_positive_momentum,2017-06-26,cash_wait,1.4824516969119905,-1.6087325560497745,0.0,-1
near_high_positive_momentum,2017-06-26,time_10_monthly,1.9623127327636158,-2.1326427461998754,40.0,63
near_high_positive_momentum,2017-06-26,time_5_weekly,2.1031954326343083,-2.262959753456284,40.0,49
near_high_positive_momentum,2017-06-26,dip_3_6_10_time,1.8067335645188365,-1.9759284908071217,40.0,63
near_high_positive_momentum,2017-06-26,dip_5_10_15_or_end,1.4824516969119905,-1.6087325560497745,40.0,63
near_high_positive_momentum,2017-06-26,wait_20d_then_all,2.022510994774329,-2.6522069570513285,40.0,20
near_high_positive_momentum,2017-06-26,wait_40d_then_all,2.2967602714257573,-1.6087325560497745,40.0,40
near_high_positive_momentum,2019-04-24,immediate_40,1.2779484708277833,-8.358226415030678,40.0,0
near_high_positive_momentum,2019-04-24,cash_wait,0.7667690824966655,-5.028144693173687,0.0,-1
near_high_positive_momentum,2019-04-24,time_10_monthly,2.223398290438916,-5.9395219077465145,40.0,63
near_high_positive_momentum,2019-04-24,time_5_weekly,2.7732272674667158,-6.007004528364646,40.0,49
near_high_positive_momentum,2019-04-24,dip_3_6_10_time,3.024563121296997,-6.279414924911297,40.0,42
near_high_positive_momentum,2019-04-24,dip_5_10_15_or_end,1.7559976206974692,-5.462854802576079,40.0,63
near_high_positive_momentum,2019-04-24,wait_20d_then_all,4.568326759573504,-5.131696615098824,40.0,20
near_high_positive_momentum,2019-04-24,wait_40d_then_all,2.4554502931637634,-5.028144693173687,40.0,40
near_high_positive_momentum,2019-11-01,immediate_40,4.280621467216306,-6.750999092276855,40.0,0
near_high_positive_momentum,2019-11-01,cash_wait,2.5683728803297834,-4.19526354562616,0.0,-1
near_high_positive_momentum,2019-11-01,time_10_monthly,2.8948572814180507,-6.122914607135388,40.0,63
near_high_positive_momentum,2019-11-01,time_5_weekly,2.601584287899228,-6.750999092276855,40.0,49
near_high_positive_momentum,2019-11-01,dip_3_6_10_time,3.219937604524703,-5.530112884148841,40.0,56
near_high_positive_momentum,2019-11-01,dip_5_10_15_or_end,2.8624873076277035,-4.227075307936923,40.0,63
near_high_positive_momentum,2019-11-01,wait_20d_then_all,3.642403508673575,-6.750999092276844,40.0,20
near_high_positive_momentum,2019-11-01,wait_40d_then_all,0.9181048198062092,-6.750999092276844,40.0,40
near_high_positive_momentum,2020-01-02,immediate_40,-14.408282235113779,-28.21764741880557,40.0,0
near_high_positive_momentum,2020-01-02,cash_wait,-8.644969341068265,-16.9960901913799,0.0,-1
near_high_positive_momentum,2020-01-02,time_10_monthly,-11.408982412380198,-23.965429157036823,40.0,63
near_high_positive_momentum,2020-01-02,time_5_weekly,-11.564010619015797,-25.446095337421927,40.0,49
near_high_positive_momentum,2020-01-02,dip_3_6_10_time,-12.679927649653578,-26.53456272834006,40.0,39
near_high_positive_momentum,2020-01-02,dip_5_10_15_or_end,-10.90224426807136,-24.98818322930749,40.0,43
near_high_positive_momentum,2020-01-02,wait_20d_then_all,-13.06254295781779,-26.80694878803588,40.0,20
near_high_positive_momentum,2020-01-02,wait_40d_then_all,-11.124690415426775,-25.17546167992274,40.0,40
near_high_positive_momentum,2020-07-06,immediate_40,10.248196750956806,-5.725014243352411,40.0,0
near_high_positive_momentum,2020-07-06,cash_wait,6.148918050574093,-3.6123769984186316,0.0,-1
near_high_positive_momentum,2020-07-06,time_10_monthly,7.154390989778148,-5.20669826827036,40.0,63
near_high_positive_momentum,2020-07-06,time_5_weekly,7.160646918958324,-5.725014243352411,40.0,49
near_high_positive_momentum,2020-07-06,dip_3_6_10_time,7.354640159938297,-5.206413844517366,40.0,58
near_high_positive_momentum,2020-07-06,dip_5_10_15_or_end,6.514226829321301,-4.415335167611079,40.0,63
near_high_positive_momentum,2020-07-06,wait_20d_then_all,6.5606880292635505,-5.725014243352411,40.0,20
near_high_positive_momentum,2020-07-06,wait_40d_then_all,6.640081446623558,-5.725014243352411,40.0,40
near_high_positive_momentum,2020-11-16,immediate_40,25.459549346441257,-8.395841355603551,40.0,0
near_high_positive_momentum,2020-11-16,cash_wait,15.275729607864763,-5.502315395296309,0.0,-1
near_high_positive_momentum,2020-11-16,time_10_monthly,20.469240787757116,-7.705540191995364,40.0,63
near_high_positive_momentum,2020-11-16,time_5_weekly,21.856481000973215,-8.276358661573735,40.0,49
near_high_positive_momentum,2020-11-16,dip_3_6_10_time,19.49462677213356,-7.742389582336317,40.0,50
near_high_positive_momentum,2020-11-16,dip_5_10_15_or_end,17.118812427830132,-5.954676266227887,40.0,63
near_high_positive_momentum,2020-11-16,wait_20d_then_all,23.146648024774574,-8.395841355603572,40.0,20
near_high_positive_momentum,2020-11-16,wait_40d_then_all,18.127629520580115,-8.395841355603562,40.0,40
near_high_positive_momentum,2021-01-14,immediate_40,7.019601589781677,-8.395841355603562,40.0,0
near_high_positive_momentum,2021-01-14,cash_wait,4.211760953868993,-5.166856534897923,0.0,-1
near_high_positive_momentum,2021-01-14,time_10_monthly,5.691297174687571,-5.989549770429214,40.0,63
near_high_positive_momentum,2021-01-14,time_5_weekly,5.9381810186014405,-5.841032141649327,40.0,49
near_high_positive_momentum,2021-01-14,dip_3_6_10_time,6.308375091915197,-6.4240812933185065,40.0,42
near_high_positive_momentum,2021-01-14,dip_5_10_15_or_end,5.064224141817286,-5.671661539503536,40.0,63
near_high_positive_momentum,2021-01-14,wait_20d_then_all,4.672844024383749,-6.093744830574521,40.0,20
near_high_positive_momentum,2021-01-14,wait_40d_then_all,6.24767816112719,-5.166856534897923,40.0,40
near_high_positive_momentum,2021-03-29,immediate_40,2.1040930260930235,-10.442481125221493,40.0,0
near_high_positive_momentum,2021-03-29,cash_wait,1.2624558156558052,-6.3701165579712065,0.0,-1
near_high_positive_momentum,2021-03-29,time_10_monthly,1.5200533504038383,-8.226080880731113,40.0,63
near_high_positive_momentum,2021-03-29,time_5_weekly,2.038162725356618,-8.43025462076742,40.0,49
near_high_positive_momentum,2021-03-29,dip_3_6_10_time,2.6995045219048386,-8.682844557080339,40.0,29
near_high_positive_momentum,2021-03-29,dip_5_10_15_or_end,3.10152204889127,-7.225633806197007,40.0,63
near_high_positive_momentum,2021-03-29,wait_20d_then_all,0.6081179886772592,-10.281014117889043,40.0,20
near_high_positive_momentum,2021-03-29,wait_40d_then_all,1.9988331457352349,-6.3701165579712065,40.0,40
near_high_positive_momentum,2021-06-23,immediate_40,0.3654782290804848,-7.556846519944028,40.0,0
near_high_positive_momentum,2021-06-23,cash_wait,0.2192869374483042,-4.59568623515646,0.0,-1
near_high_positive_momentum,2021-06-23,time_10_monthly,0.7164512565297265,-5.83288885948644,40.0,63
near_high_positive_momentum,2021-06-23,time_5_weekly,0.21046233673838177,-6.439809720873868,40.0,49
near_high_positive_momentum,2021-06-23,dip_3_6_10_time,0.9532584577293335,-5.976093657718485,40.0,42
near_high_positive_momentum,2021-06-23,dip_5_10_15_or_end,0.5488970380137737,-4.97877993068353,40.0,63
near_high_positive_momentum,2021-06-23,wait_20d_then_all,0.3655915210719618,-6.301257978835018,40.0,20
near_high_positive_momentum,2021-06-23,wait_40d_then_all,0.9012801097955325,-5.801152851990288,40.0,40
near_high_positive_momentum,2023-05-29,immediate_40,0.9000809061488813,-5.6360653931088915,40.0,0
near_high_positive_momentum,2023-05-29,cash_wait,0.5400485436893199,-3.4388449567719803,0.0,-1
near_high_positive_momentum,2023-05-29,time_10_monthly,0.27382538056592853,-5.030673207543945,40.0,63
near_high_positive_momentum,2023-05-29,time_5_weekly,0.12693121874745028,-5.436641020508171,40.0,49
near_high_positive_momentum,2023-05-29,dip_3_6_10_time,0.37961783370672464,-5.055320756816362,40.0,63
near_high_positive_momentum,2023-05-29,dip_5_10_15_or_end,0.781885498129431,-3.562590073202887,40.0,63
near_high_positive_momentum,2023-05-29,wait_20d_then_all,0.16540887544516103,-5.6360653931088915,40.0,20
near_high_positive_momentum,2023-05-29,wait_40d_then_all,-0.22259732248699482,-5.107466253610282,40.0,40
near_high_positive_momentum,2023-12-15,immediate_40,20.624623688820655,-3.9248599722099042,40.0,0
near_high_positive_momentum,2023-12-15,cash_wait,12.374774213292383,-2.3692274505560884,0.0,-1
near_high_positive_momentum,2023-12-15,time_10_monthly,17.651010500687025,-2.8521912559499984,40.0,63
near_high_positive_momentum,2023-12-15,time_5_weekly,19.020624894200356,-2.8705161129348844,40.0,49
near_high_positive_momentum,2023-12-15,dip_3_6_10_time,18.222085736415217,-2.7997838006878717,40.0,63
near_high_positive_momentum,2023-12-15,dip_5_10_15_or_end,12.374774213292383,-2.3692274505560884,40.0,63
near_high_positive_momentum,2023-12-15,wait_20d_then_all,21.0065486187061,-3.034940747239312,40.0,20
near_high_positive_momentum,2023-12-15,wait_40d_then_all,17.020670859059916,-2.3692274505560884,40.0,40
near_high_positive_momentum,2024-02-23,immediate_40,20.486961574298878,-7.840737741226789,40.0,0
near_high_positive_momentum,2024-02-23,cash_wait,12.292176944579314,-4.940496897851321,0.0,-1
near_high_positive_momentum,2024-02-23,time_10_monthly,16.43328484896869,-6.413256314579585,40.0,63
near_high_positive_momentum,2024-02-23,time_5_weekly,17.16279954454938,-6.971733339708375,40.0,49
near_high_positive_momentum,2024-02-23,dip_3_6_10_time,17.686026368814446,-6.309101220688396,40.0,42
near_high_positive_momentum,2024-02-23,dip_5_10_15_or_end,13.983472597700676,-5.403904911076795,40.0,63
near_high_positive_momentum,2024-02-23,wait_20d_then_all,16.2794763272627,-7.840737741226766,40.0,20
near_high_positive_momentum,2024-02-23,wait_40d_then_all,16.60301881568205,-4.940496897851321,40.0,40
near_high_positive_momentum,2024-05-14,immediate_40,10.507066531480103,-21.30150288298428,40.0,0
near_high_positive_momentum,2024-05-14,cash_wait,6.304239918888044,-13.827052302666676,0.0,-1
near_high_positive_momentum,2024-05-14,time_10_monthly,6.759684744823802,-19.273043715991957,40.0,63
near_high_positive_momentum,2024-05-14,time_5_weekly,6.822151607284455,-20.918881665843216,40.0,49
near_high_positive_momentum,2024-05-14,dip_3_6_10_time,7.001354544838345,-20.78477770900009,40.0,46
near_high_positive_momentum,2024-05-14,dip_5_10_15_or_end,5.879515945914626,-18.42511964520931,40.0,55
near_high_positive_momentum,2024-05-14,wait_20d_then_all,7.500066543201522,-21.30150288298429,40.0,20
near_high_positive_momentum,2024-05-14,wait_40d_then_all,2.9412129198333803,-21.30150288298428,40.0,40
near_high_positive_momentum,2024-07-12,immediate_40,-1.050306369010856,-19.354837156317807,40.0,0
near_high_positive_momentum,2024-07-12,cash_wait,-0.6301838214065048,-11.648364217277685,0.0,-1
near_high_positive_momentum,2024-07-12,time_10_monthly,0.8003940862107539,-13.579391522354388,40.0,63
near_high_positive_momentum,2024-07-12,time_5_weekly,2.294695396578539,-13.349977298266236,40.0,49
near_high_positive_momentum,2024-07-12,dip_3_6_10_time,1.4082246886250482,-16.779723074837662,40.0,21
near_high_positive_momentum,2024-07-12,dip_5_10_15_or_end,3.7110049263283873,-15.216199303441513,40.0,14
near_high_positive_momentum,2024-07-12,wait_20d_then_all,2.6863449034989717,-11.648364217277685,40.0,20
near_high_positive_momentum,2024-07-12,wait_40d_then_all,4.232014762487668,-11.648364217277685,40.0,40
near_high_positive_momentum,2025-09-10,immediate_40,15.468608196839151,-8.030889760978056,40.0,0
near_high_positive_momentum,2025-09-10,cash_wait,9.28116491810349,-5.129049257865659,0.0,-1
near_high_positive_momentum,2025-09-10,time_10_monthly,11.368514387575889,-7.082083512951465,40.0,63
near_high_positive_momentum,2025-09-10,time_5_weekly,11.727618144357743,-7.5066626908879,40.0,49
near_high_positive_momentum,2025-09-10,dip_3_6_10_time,11.373729220241092,-7.016820467734042,40.0,45
near_high_positive_momentum,2025-09-10,dip_5_10_15_or_end,9.706610461552945,-5.601215485027988,40.0,63
near_high_positive_momentum,2025-09-10,wait_20d_then_all,10.887724844375457,-8.030889760978056,40.0,20
near_high_positive_momentum,2025-09-10,wait_40d_then_all,9.630927590305749,-7.053487793996127,40.0,40
near_high_positive_momentum,2025-11-13,immediate_40,24.789266101855855,-5.325914266778398,40.0,0
near_high_positive_momentum,2025-11-13,cash_wait,14.8735596611135,-3.195548560067041,0.0,-1
near_high_positive_momentum,2025-11-13,time_10_monthly,20.817581041222375,-3.728139986744883,40.0,63
near_high_positive_momentum,2025-11-13,time_5_weekly,22.90003376226062,-3.6388100529512912,40.0,49
near_high_positive_momentum,2025-11-13,dip_3_6_10_time,21.909630284401203,-3.7172459556631066,40.0,63
near_high_positive_momentum,2025-11-13,dip_5_10_15_or_end,19.644957261956677,-3.195548560067041,40.0,63
near_high_positive_momentum,2025-11-13,wait_20d_then_all,24.43469512709171,-3.63881005295128,40.0,20
near_high_positive_momentum,2025-11-13,wait_40d_then_all,19.503237926248374,-3.6388100529512912,40.0,40
near_high_positive_momentum,2026-01-14,immediate_40,33.30406913437351,-10.844119391607753,40.0,0
near_high_positive_momentum,2026-01-14,cash_wait,19.982441480624114,-6.893301425312703,0.0,-1
near_high_positive_momentum,2026-01-14,time_10_monthly,27.533076931394152,-9.357556859387051,40.0,63
near_high_positive_momentum,2026-01-14,time_5_weekly,29.90181870474946,-9.616717507481209,40.0,49
near_high_positive_momentum,2026-01-14,dip_3_6_10_time,30.614681320576697,-9.775713307981205,40.0,30
near_high_positive_momentum,2026-01-14,dip_5_10_15_or_end,27.388627546217602,-7.712672451900094,40.0,63
near_high_positive_momentum,2026-01-14,wait_20d_then_all,28.168971882873105,-10.844119391607732,40.0,20
near_high_positive_momentum,2026-01-14,wait_40d_then_all,30.083451581634215,-7.825589698265912,40.0,40
